seed,scenario,layout_id,split,method,stress_level,risk_budget,success,aborted,repeated_abort,violation,attempts,abstained,path_length,straight_line,path_efficiency,completion_time,safety_margin,boundary_f1,boundary_iou,calibration_brier,calibration_ece,chosen_path_risk,discovered_area,evidence_aborts,evidence_successes,final_abort_reason,trajectory
0,7001,combined_abort_stress_0_7001_0,combined_abort_stress,abort_discovery_v5_full,0.00,,0,0,0,0,1,1,0.00000,0.85890,0.00000,0.12000,1.00000,0.40854,0.25670,0.18253,0.23032,1.00000,0.29500,11,0,no_path,a0:no_path
0,7001,combined_abort_stress_0_7001_0,combined_abort_stress,abort_discovery_v5_no_partial_geometry,0.00,,0,1,1,1,6,0,4.47648,0.85890,0.06715,5.79648,-0.03182,0.43293,0.27626,0.09060,0.05604,0.14978,0.09000,11,0,fixture_snag,a0:human_stop:34;a1:human_stop:31;a2:fixture_snag:35;a3:fixture_snag:34;a4:unstable_slip:37;a5:fixture_snag:36
0,7001,combined_abort_stress_0_7001_0,combined_abort_stress,abort_discovery_v5_no_abort_reason_labels,0.00,,0,0,0,0,1,1,0.00000,0.85890,0.00000,0.12000,1.00000,0.37440,0.23031,0.18591,0.20489,1.00000,0.27563,11,0,no_path,a0:no_path
0,7001,combined_abort_stress_0_7001_0,combined_abort_stress,abort_discovery_v5_no_repeated_abort_memory,0.00,,0,0,0,0,1,1,0.00000,0.85890,0.00000,0.12000,1.00000,0.41706,0.26347,0.17569,0.22121,1.00000,0.28063,11,0,no_path,a0:no_path
0,7001,combined_abort_stress_0_7001_0,combined_abort_stress,abort_discovery_v5_no_safety_margin,0.00,,1,0,0,0,1,0,2.34441,0.85890,0.36636,2.34441,0.01452,0.44920,0.28966,0.14009,0.18010,0.13640,0.23563,11,0,none,a0:none:111
0,7001,combined_abort_stress_0_7001_0,combined_abort_stress,abort_discovery_v5_no_calibration,0.00,,0,0,0,0,1,1,0.00000,0.85890,0.00000,0.12000,1.00000,0.39067,0.24275,0.19314,0.24249,1.00000,0.31375,11,0,no_path,a0:no_path
0,7001,combined_abort_stress_0_7001_0,combined_abort_stress,abort_discovery_v5_no_dynamic_contact_features,0.00,,0,0,0,0,1,1,0.00000,0.85890,0.00000,0.12000,1.00000,0.40575,0.25450,0.15688,0.15656,1.00000,0.23312,11,0,no_path,a0:no_path
0,7001,combined_abort_stress_0_7001_0,combined_abort_stress,abort_discovery_v5_no_uncertainty_quantile,0.00,,0,0,0,0,1,1,0.00000,0.85890,0.00000,0.12000,1.00000,0.40854,0.25670,0.18239,0.22937,1.00000,0.29500,11,0,no_path,a0:no_path
0,7001,combined_abort_stress_0_7001_0,combined_abort_stress,abort_discovery_v5_no_barrier_inflation,0.00,,0,0,0,0,1,1,0.00000,0.85890,0.00000,0.12000,1.00000,0.40860,0.25676,0.17975,0.22496,1.00000,0.29187,11,0,no_path,a0:no_path
0,7001,combined_abort_stress_0_7001_0,combined_abort_stress,abort_discovery_v5_endpoint_only,0.00,,0,1,1,1,6,0,4.24170,0.85890,0.07087,5.56170,-0.01224,0.42254,0.26786,0.08367,0.04358,0.12624,0.06250,11,0,fixture_snag,a0:human_stop:31;a1:human_stop:34;a2:unstable_slip:37;a3:fixture_snag:35;a4:human_stop:31;a5:fixture_snag:34
0,7002,combined_abort_stress_0_7002_0,combined_abort_stress,abort_discovery_v5_full,0.00,,1,0,0,0,1,0,2.88589,0.83809,0.29041,2.88589,0.01205,0.44370,0.28510,0.14908,0.18673,0.15480,0.24813,11,0,none,a0:none:120
0,7002,combined_abort_stress_0_7002_0,combined_abort_stress,abort_discovery_v5_no_partial_geometry,0.00,,0,1,1,1,6,0,5.66180,0.83809,0.05181,6.98180,-0.01163,0.48138,0.31698,0.09134,0.06747,0.14271,0.09438,11,0,fixture_snag,a0:fixture_snag:49;a1:visible_collision:70;a2:fixture_snag:37;a3:fixture_snag:37;a4:fixture_snag:39;a5:fixture_snag:36
0,7002,combined_abort_stress_0_7002_0,combined_abort_stress,abort_discovery_v5_no_abort_reason_labels,0.00,,1,0,0,0,1,0,2.73095,0.83809,0.30689,2.73095,0.02056,0.42301,0.26824,0.16626,0.17976,0.07142,0.24563,11,0,none,a0:none:120
0,7002,combined_abort_stress_0_7002_0,combined_abort_stress,abort_discovery_v5_no_repeated_abort_memory,0.00,,1,0,0,0,1,0,2.99008,0.83809,0.28029,2.99008,0.01947,0.44670,0.28758,0.14854,0.18560,0.16202,0.24563,11,0,none,a0:none:120
0,7002,combined_abort_stress_0_7002_0,combined_abort_stress,abort_discovery_v5_no_safety_margin,0.00,,1,1,0,1,2,0,3.91221,0.83809,0.21422,4.19221,0.00964,0.43253,0.27594,0.13230,0.16281,0.13482,0.21438,11,0,none,a0:visible_collision:69;a1:none:120
0,7002,combined_abort_stress_0_7002_0,combined_abort_stress,abort_discovery_v5_no_calibration,0.00,,1,0,0,0,1,0,2.74624,0.83809,0.30518,2.74624,0.01243,0.42376,0.26884,0.15824,0.19512,0.16074,0.26562,11,0,none,a0:none:120
0,7002,combined_abort_stress_0_7002_0,combined_abort_stress,abort_discovery_v5_no_dynamic_contact_features,0.00,,0,1,0,1,2,1,1.44129,0.83809,0.20352,1.78129,-0.00802,0.46004,0.29873,0.12974,0.12058,1.00000,0.19687,11,0,no_path,a0:fixture_snag:67;a1:no_path
0,7002,combined_abort_stress_0_7002_0,combined_abort_stress,abort_discovery_v5_no_uncertainty_quantile,0.00,,1,1,0,1,2,0,4.83029,0.83809,0.17351,5.11029,0.01771,0.44221,0.28387,0.14959,0.18661,0.13011,0.24938,11,0,none,a0:visible_collision:105;a1:none:120
0,7002,combined_abort_stress_0_7002_0,combined_abort_stress,abort_discovery_v5_no_barrier_inflation,0.00,,1,0,0,0,1,0,2.55654,0.83809,0.32782,2.55654,0.00833,0.44444,0.28571,0.14758,0.18349,0.15983,0.24750,11,0,none,a0:none:120
0,7002,combined_abort_stress_0_7002_0,combined_abort_stress,abort_discovery_v5_endpoint_only,0.00,,0,1,1,1,6,0,4.50719,0.83809,0.06508,5.82719,-0.02453,0.34868,0.21116,0.09494,0.06610,0.11978,0.06625,11,0,collision_margin,a0:collision_margin:34;a1:fixture_snag:36;a2:force_limit:28;a3:collision_margin:35;a4:fixture_snag:34;a5:collision_margin:32
0,7003,combined_abort_stress_0_7003_0,combined_abort_stress,abort_discovery_v5_full,0.00,,1,1,1,1,5,0,9.34429,0.82707,0.08851,10.46429,-0.00155,0.42984,0.27376,0.22111,0.30937,0.42193,0.43625,11,0,none,a0:force_limit:95;a1:unstable_slip:83;a2:visible_collision:72;a3:visible_collision:68;a4:none:108
0,7003,combined_abort_stress_0_7003_0,combined_abort_stress,abort_discovery_v5_no_partial_geometry,0.00,,1,1,1,1,6,0,5.44358,0.82707,0.15193,6.84358,-0.03860,0.34503,0.20848,0.10992,0.07235,0.06460,0.08875,11,0,none,a0:collision_margin:31;a1:collision_margin:30;a2:collision_margin:31;a3:human_stop:28;a4:collision_margin:32;a5:none:103
0,7003,combined_abort_stress_0_7003_0,combined_abort_stress,abort_discovery_v5_no_abort_reason_labels,0.00,,0,1,0,0,2,1,1.48294,0.82707,0.19520,1.82294,-0.00094,0.33429,0.20069,0.21155,0.22190,1.00000,0.30875,11,0,no_path,a0:collision_margin:69;a1:no_path
0,7003,combined_abort_stress_0_7003_0,combined_abort_stress,abort_discovery_v5_no_repeated_abort_memory,0.00,,1,0,0,0,1,0,2.44447,0.82707,0.33834,2.44447,0.00316,0.39766,0.24818,0.17697,0.20238,0.27942,0.30250,11,0,none,a0:none:109
0,7003,combined_abort_stress_0_7003_0,combined_abort_stress,abort_discovery_v5_no_safety_margin,0.00,,0,1,1,1,6,0,5.50922,0.82707,0.05254,6.82922,-0.01001,0.33613,0.20202,0.16380,0.16282,0.16004,0.24688,11,0,collision_margin,a0:visible_collision:66;a1:visible_collision:24;a2:collision_margin:35;a3:collision_margin:46;a4:collision_margin:47;a5:collision_margin:47
0,7003,combined_abort_stress_0_7003_0,combined_abort_stress,abort_discovery_v5_no_calibration,0.00,,0,0,0,0,1,1,0.00000,0.82707,0.00000,0.12000,1.00000,0.37725,0.23248,0.19441,0.22255,1.00000,0.32562,11,0,no_path,a0:no_path
0,7003,combined_abort_stress_0_7003_0,combined_abort_stress,abort_discovery_v5_no_dynamic_contact_features,0.00,,1,1,1,1,4,0,7.26194,0.82707,0.11389,8.10194,-0.03283,0.43911,0.28132,0.15248,0.15878,0.18736,0.23938,11,0,none,a0:unstable_slip:84;a1:unstable_slip:82;a2:visible_collision:76;a3:none:109
0,7003,combined_abort_stress_0_7003_0,combined_abort_stress,abort_discovery_v5_no_uncertainty_quantile,0.00,,1,1,1,1,6,0,11.24750,0.82707,0.07353,12.64750,-0.01043,0.37543,0.23110,0.22653,0.29424,0.42190,0.41437,11,0,none,a0:unstable_slip:87;a1:unstable_slip:78;a2:visible_collision:66;a3:unstable_slip:87;a4:visible_collision:73;a5:none:118
0,7003,combined_abort_stress_0_7003_0,combined_abort_stress,abort_discovery_v5_no_barrier_inflation,0.00,,0,1,1,1,6,0,8.97888,0.82707,0.03224,10.29888,-0.00919,0.42037,0.26612,0.18830,0.23210,0.40615,0.35375,11,0,visible_collision,a0:human_stop:79;a1:unstable_slip:76;a2:visible_collision:63;a3:visible_collision:63;a4:visible_collision:63;a5:visible_collision:67
0,7003,combined_abort_stress_0_7003_0,combined_abort_stress,abort_discovery_v5_endpoint_only,0.00,,0,1,1,1,6,0,4.75483,0.82707,0.06088,6.07483,-0.02480,0.33441,0.20077,0.09185,0.03461,0.13642,0.06938,11,0,collision_margin,a0:collision_margin:35;a1:collision_margin:31;a2:human_stop:27;a3:unstable_slip:67;a4:collision_margin:35;a5:collision_margin:34
0,7004,combined_abort_stress_0_7004_0,combined_abort_stress,abort_discovery_v5_full,0.00,,1,1,1,1,4,0,6.62961,0.83142,0.12541,7.46961,-0.01264,0.21700,0.12170,0.20761,0.23085,0.15514,0.24125,10,1,none,a0:collision_margin:53;a1:collision_margin:53;a2:collision_margin:54;a3:none:120
0,7004,combined_abort_stress_0_7004_0,combined_abort_stress,abort_discovery_v5_no_partial_geometry,0.00,,1,0,0,0,1,0,1.56351,0.83142,0.53177,1.56351,0.04985,0.38095,0.23529,0.09190,0.07826,0.07387,0.06625,10,1,none,a0:none:81
0,7004,combined_abort_stress_0_7004_0,combined_abort_stress,abort_discovery_v5_no_abort_reason_labels,0.00,,1,1,0,0,2,0,4.33458,0.83142,0.19181,4.61458,-0.00082,0.24653,0.14059,0.20790,0.22753,0.16674,0.25562,10,1,none,a0:collision_margin:65;a1:none:120
0,7004,combined_abort_stress_0_7004_0,combined_abort_stress,abort_discovery_v5_no_repeated_abort_memory,0.00,,0,1,1,1,6,0,7.01835,0.83142,0.04146,8.33835,-0.01310,0.21090,0.11788,0.21434,0.23870,0.16256,0.25125,10,1,collision_margin,a0:collision_margin:52;a1:collision_margin:51;a2:collision_margin:52;a3:collision_margin:55;a4:collision_margin:51;a5:collision_margin:70
0,7004,combined_abort_stress_0_7004_0,combined_abort_stress,abort_discovery_v5_no_safety_margin,0.00,,1,0,0,0,1,0,1.74321,0.83142,0.47695,1.74321,0.03855,0.34132,0.20578,0.11654,0.12043,0.08355,0.10437,10,1,none,a0:none:82
0,7004,combined_abort_stress_0_7004_0,combined_abort_stress,abort_discovery_v5_no_calibration,0.00,,0,0,0,0,1,1,0.00000,0.83142,0.00000,0.12000,1.00000,0.24506,0.13964,0.19059,0.20432,1.00000,0.21188,10,1,no_path,a0:no_path
0,7004,combined_abort_stress_0_7004_0,combined_abort_stress,abort_discovery_v5_no_dynamic_contact_features,0.00,,1,1,0,0,2,0,3.89777,0.83142,0.21331,4.17777,-0.00481,0.24627,0.14043,0.19248,0.21043,0.16199,0.23062,10,1,none,a0:collision_margin:51;a1:none:120
0,7004,combined_abort_stress_0_7004_0,combined_abort_stress,abort_discovery_v5_no_uncertainty_quantile,0.00,,0,1,1,1,6,0,7.06828,0.83142,0.04117,8.38828,-0.01966,0.22339,0.12574,0.21265,0.24316,0.19455,0.25375,10,1,collision_margin,a0:collision_margin:52;a1:collision_margin:53;a2:collision_margin:56;a3:collision_margin:55;a4:collision_margin:55;a5:collision_margin:55
0,7004,combined_abort_stress_0_7004_0,combined_abort_stress,abort_discovery_v5_no_barrier_inflation,0.00,,0,1,1,1,6,0,6.70460,0.83142,0.04340,8.02460,-0.01297,0.23766,0.13485,0.19845,0.22221,0.14876,0.23750,10,1,collision_margin,a0:collision_margin:53;a1:collision_margin:54;a2:collision_margin:55;a3:collision_margin:53;a4:collision_margin:53;a5:collision_margin:54
0,7004,combined_abort_stress_0_7004_0,combined_abort_stress,abort_discovery_v5_endpoint_only,0.00,,0,1,1,1,6,0,3.47705,0.83142,0.08369,4.79705,-0.02229,0.29603,0.17373,0.09655,0.08456,0.14202,0.06875,10,1,collision_margin,a0:visible_collision:36;a1:visible_collision:27;a2:collision_margin:25;a3:collision_margin:23;a4:collision_margin:30;a5:collision_margin:24
0,7005,combined_abort_stress_0_7005_0,combined_abort_stress,abort_discovery_v5_full,0.00,,1,0,0,0,1,0,3.43652,0.86177,0.25077,3.43652,0.03810,0.43441,0.27748,0.17404,0.24828,0.23938,0.33125,11,0,none,a0:none:120
0,7005,combined_abort_stress_0_7005_0,combined_abort_stress,abort_discovery_v5_no_partial_geometry,0.00,,1,1,1,1,3,0,4.31667,0.86177,0.19964,4.87667,-0.02093,0.40854,0.25670,0.08949,0.05532,0.06934,0.09312,11,0,none,a0:visible_collision:65;a1:collision_margin:51;a2:none:91
0,7005,combined_abort_stress_0_7005_0,combined_abort_stress,abort_discovery_v5_no_abort_reason_labels,0.00,,0,0,0,0,1,1,0.00000,0.86177,0.00000,0.12000,1.00000,0.42953,0.27350,0.15418,0.17383,1.00000,0.26062,11,0,no_path,a0:no_path
0,7005,combined_abort_stress_0_7005_0,combined_abort_stress,abort_discovery_v5_no_repeated_abort_memory,0.00,,1,0,0,0,1,0,3.80676,0.86177,0.22638,3.80676,0.03950,0.44477,0.28598,0.16824,0.24224,0.24035,0.31812,11,0,none,a0:none:120
0,7005,combined_abort_stress_0_7005_0,combined_abort_stress,abort_discovery_v5_no_safety_margin,0.00,,1,1,0,1,2,0,3.07816,0.86177,0.27996,3.35816,0.02091,0.47079,0.30787,0.13758,0.18988,0.05635,0.25188,11,0,none,a0:visible_collision:67;a1:none:91
0,7005,combined_abort_stress_0_7005_0,combined_abort_stress,abort_discovery_v5_no_calibration,0.00,,1,0,0,0,1,0,3.87956,0.86177,0.22213,3.87956,0.02824,0.41905,0.26506,0.18675,0.26054,0.25449,0.34750,11,0,none,a0:none:120
0,7005,combined_abort_stress_0_7005_0,combined_abort_stress,abort_discovery_v5_no_dynamic_contact_features,0.00,,0,1,1,1,6,0,8.76618,0.86177,0.03441,10.08618,-0.00673,0.38908,0.24153,0.15055,0.16695,0.15395,0.25438,11,0,force_limit,a0:visible_collision:53;a1:visible_collision:63;a2:force_limit:72;a3:human_stop:53;a4:visible_collision:106;a5:force_limit:73
0,7005,combined_abort_stress_0_7005_0,combined_abort_stress,abort_discovery_v5_no_uncertainty_quantile,0.00,,1,0,0,0,1,0,3.45909,0.86177,0.24913,3.45909,0.03877,0.43441,0.27748,0.17403,0.24786,0.24179,0.33125,11,0,none,a0:none:120
0,7005,combined_abort_stress_0_7005_0,combined_abort_stress,abort_discovery_v5_no_barrier_inflation,0.00,,1,0,0,0,1,0,3.76797,0.86177,0.22871,3.76797,0.03250,0.43564,0.27848,0.17210,0.24033,0.24146,0.33000,11,0,none,a0:none:120
0,7005,combined_abort_stress_0_7005_0,combined_abort_stress,abort_discovery_v5_endpoint_only,0.00,,1,1,1,1,3,0,3.33972,0.86177,0.25804,3.89972,-0.02365,0.33977,0.20465,0.08181,0.05360,0.08283,0.05000,11,0,none,a0:fixture_snag:33;a1:collision_margin:43;a2:none:77
0,7006,combined_abort_stress_0_7006_0,combined_abort_stress,abort_discovery_v5_full,0.00,,0,1,1,0,3,1,1.68448,0.84974,0.17656,2.24448,-0.00400,0.41033,0.25813,0.17480,0.21499,1.00000,0.29375,11,0,no_path,a0:fixture_snag:39;a1:fixture_snag:42;a2:no_path
0,7006,combined_abort_stress_0_7006_0,combined_abort_stress,abort_discovery_v5_no_partial_geometry,0.00,,1,1,0,1,2,0,2.98808,0.84974,0.28438,3.26808,-0.00967,0.36667,0.22449,0.09457,0.04372,0.09369,0.07000,11,0,none,a0:unstable_slip:49;a1:none:90
0,7006,combined_abort_stress_0_7006_0,combined_abort_stress,abort_discovery_v5_no_abort_reason_labels,0.00,,0,0,0,0,1,1,0.00000,0.84974,0.00000,0.12000,1.00000,0.29630,0.17391,0.21870,0.25331,1.00000,0.30438,11,0,no_path,a0:no_path
0,7006,combined_abort_stress_0_7006_0,combined_abort_stress,abort_discovery_v5_no_repeated_abort_memory,0.00,,0,1,1,1,6,0,7.68134,0.84974,0.03872,9.00134,-0.01140,0.38495,0.23835,0.19009,0.23464,0.28618,0.31438,11,0,fixture_snag,a0:unstable_slip:48;a1:fixture_snag:45;a2:collision_margin:57;a3:human_stop:53;a4:human_stop:75;a5:fixture_snag:75
0,7006,combined_abort_stress_0_7006_0,combined_abort_stress,abort_discovery_v5_no_safety_margin,0.00,,1,0,0,0,1,0,1.96970,0.84974,0.43140,1.96970,0.01895,0.45405,0.29371,0.12909,0.14534,0.11966,0.22937,11,0,none,a0:none:90
0,7006,combined_abort_stress_0_7006_0,combined_abort_stress,abort_discovery_v5_no_calibration,0.00,,0,1,1,1,4,1,3.42671,0.84974,0.08679,4.20671,-0.01252,0.39175,0.24359,0.18417,0.22556,1.00000,0.30688,11,0,no_path,a0:unstable_slip:58;a1:human_stop:51;a2:fixture_snag:43;a3:no_path
0,7006,combined_abort_stress_0_7006_0,combined_abort_stress,abort_discovery_v5_no_dynamic_contact_features,0.00,,0,1,1,1,6,0,6.10960,0.84974,0.04868,7.42960,-0.01832,0.38113,0.23543,0.15203,0.16618,0.25142,0.21375,11,0,unstable_slip,a0:unstable_slip:49;a1:unstable_slip:48;a2:unstable_slip:49;a3:unstable_slip:48;a4:unstable_slip:48;a5:unstable_slip:47
0,7006,combined_abort_stress_0_7006_0,combined_abort_stress,abort_discovery_v5_no_uncertainty_quantile,0.00,,0,1,1,1,5,1,3.66594,0.84974,0.08113,4.66594,-0.02195,0.44892,0.28942,0.17366,0.24294,1.00000,0.31688,11,0,no_path,a0:unstable_slip:49;a1:fixture_snag:42;a2:fixture_snag:42;a3:fixture_snag:42;a4:no_path
0,7006,combined_abort_stress_0_7006_0,combined_abort_stress,abort_discovery_v5_no_barrier_inflation,0.00,,0,1,1,1,3,1,1.84018,0.84974,0.16162,2.40018,-0.00727,0.44713,0.28794,0.16520,0.22295,1.00000,0.29625,11,0,no_path,a0:unstable_slip:48;a1:fixture_snag:43;a2:no_path
0,7006,combined_abort_stress_0_7006_0,combined_abort_stress,abort_discovery_v5_endpoint_only,0.00,,1,1,0,1,2,0,2.69573,0.84974,0.31522,2.97573,0.00505,0.30986,0.18333,0.09234,0.05129,0.05129,0.06000,11,0,none,a0:visible_collision:39;a1:none:83
0,7007,combined_abort_stress_0_7007_0,combined_abort_stress,abort_discovery_v5_full,0.00,,1,0,0,0,1,0,2.51555,0.84176,0.33462,2.51555,0.02375,0.36891,0.22617,0.22070,0.32168,0.22832,0.41437,11,0,none,a0:none:120
0,7007,combined_abort_stress_0_7007_0,combined_abort_stress,abort_discovery_v5_no_partial_geometry,0.00,,1,1,1,1,3,0,3.51758,0.84176,0.23930,4.07758,-0.01988,0.36049,0.21988,0.11967,0.08313,0.11860,0.12875,11,0,none,a0:fixture_snag:46;a1:force_limit:34;a2:none:79
0,7007,combined_abort_stress_0_7007_0,combined_abort_stress,abort_discovery_v5_no_abort_reason_labels,0.00,,1,0,0,0,1,0,2.23649,0.84176,0.37638,2.23649,0.01861,0.38316,0.23698,0.19473,0.22822,0.10468,0.30625,11,0,none,a0:none:113
0,7007,combined_abort_stress_0_7007_0,combined_abort_stress,abort_discovery_v5_no_repeated_abort_memory,0.00,,1,0,0,0,1,0,2.57734,0.84176,0.32660,2.57734,0.01563,0.37902,0.23382,0.20912,0.30817,0.25338,0.40000,11,0,none,a0:none:113
0,7007,combined_abort_stress_0_7007_0,combined_abort_stress,abort_discovery_v5_no_safety_margin,0.00,,1,0,0,0,1,0,2.27553,0.84176,0.36992,2.27553,0.01784,0.38601,0.23917,0.18805,0.27440,0.25307,0.35813,11,0,none,a0:none:107
0,7007,combined_abort_stress_0_7007_0,combined_abort_stress,abort_discovery_v5_no_calibration,0.00,,1,0,0,0,1,0,2.33575,0.84176,0.36038,2.33575,0.01789,0.35851,0.21841,0.23773,0.33626,0.24246,0.43000,11,0,none,a0:none:118
0,7007,combined_abort_stress_0_7007_0,combined_abort_stress,abort_discovery_v5_no_dynamic_contact_features,0.00,,1,1,0,0,2,0,3.37838,0.84176,0.24916,3.65838,-0.00062,0.41325,0.26044,0.17113,0.18282,0.10917,0.27187,11,0,none,a0:fixture_snag:40;a1:none:110
0,7007,combined_abort_stress_0_7007_0,combined_abort_stress,abort_discovery_v5_no_uncertainty_quantile,0.00,,1,0,0,0,1,0,2.36978,0.84176,0.35521,2.36978,0.01178,0.36891,0.22617,0.22054,0.31993,0.25338,0.41437,11,0,none,a0:none:113
0,7007,combined_abort_stress_0_7007_0,combined_abort_stress,abort_discovery_v5_no_barrier_inflation,0.00,,1,0,0,0,1,0,2.24488,0.84176,0.37497,2.24488,0.02298,0.36977,0.22682,0.21818,0.31556,0.25238,0.41313,11,0,none,a0:none:113
0,7007,combined_abort_stress_0_7007_0,combined_abort_stress,abort_discovery_v5_endpoint_only,0.00,,1,1,1,1,6,0,6.62365,0.84176,0.12708,8.02365,-0.02142,0.41860,0.26471,0.09288,0.04938,0.04861,0.09062,11,0,none,a0:force_limit:25;a1:fixture_snag:38;a2:visible_collision:59;a3:force_limit:30;a4:visible_collision:65;a5:none:101
0,7008,combined_abort_stress_0_7008_0,combined_abort_stress,abort_discovery_v5_full,0.00,,0,1,1,1,3,1,1.29283,0.82972,0.22462,1.85283,-0.01480,0.37427,0.23022,0.20040,0.25359,1.00000,0.31438,11,0,no_path,a0:collision_margin:32;a1:force_limit:33;a2:no_path
0,7008,combined_abort_stress_0_7008_0,combined_abort_stress,abort_discovery_v5_no_partial_geometry,0.00,,0,1,1,1,6,0,3.93353,0.82972,0.07383,5.25353,-0.02383,0.43658,0.27925,0.09702,0.07916,0.14573,0.09875,11,0,visible_collision,a0:force_limit:32;a1:collision_margin:33;a2:collision_margin:31;a3:collision_margin:31;a4:collision_margin:31;a5:visible_collision:22
0,7008,combined_abort_stress_0_7008_0,combined_abort_stress,abort_discovery_v5_no_abort_reason_labels,0.00,,0,0,0,0,1,1,0.00000,0.82972,0.00000,0.12000,1.00000,0.33445,0.20080,0.19062,0.20697,1.00000,0.26062,11,0,no_path,a0:no_path
0,7008,combined_abort_stress_0_7008_0,combined_abort_stress,abort_discovery_v5_no_repeated_abort_memory,0.00,,0,1,0,1,2,1,0.76265,0.82972,0.38078,1.10265,-0.00664,0.37124,0.22793,0.17690,0.20467,1.00000,0.26062,11,0,no_path,a0:collision_margin:33;a1:no_path
0,7008,combined_abort_stress_0_7008_0,combined_abort_stress,abort_discovery_v5_no_safety_margin,0.00,,0,1,1,1,6,0,5.11804,0.82972,0.05674,6.43804,-0.01609,0.49848,0.33198,0.14546,0.22223,0.36839,0.29812,11,0,collision_margin,a0:collision_margin:31;a1:collision_margin:31;a2:unstable_slip:71;a3:force_limit:33;a4:collision_margin:30;a5:collision_margin:32
0,7008,combined_abort_stress_0_7008_0,combined_abort_stress,abort_discovery_v5_no_calibration,0.00,,0,1,0,1,2,1,0.74023,0.82972,0.39231,1.08023,-0.00768,0.34870,0.21117,0.20101,0.24553,1.00000,0.32062,11,0,no_path,a0:force_limit:33;a1:no_path
0,7008,combined_abort_stress_0_7008_0,combined_abort_stress,abort_discovery_v5_no_dynamic_contact_features,0.00,,0,1,0,1,2,1,0.90618,0.82972,0.32047,1.24618,-0.00639,0.36275,0.22156,0.18239,0.21321,1.00000,0.26937,11,0,no_path,a0:collision_margin:34;a1:no_path
0,7008,combined_abort_stress_0_7008_0,combined_abort_stress,abort_discovery_v5_no_uncertainty_quantile,0.00,,0,1,0,1,2,1,0.77031,0.82972,0.37699,1.11031,-0.01244,0.35294,0.21429,0.18749,0.21554,1.00000,0.28000,11,0,no_path,a0:collision_margin:33;a1:no_path
