seed,scenario,layout_id,split,method,stress_level,success,aborted,repeated_abort,violation,attempts,abstained,path_length,straight_line,path_efficiency,completion_time,safety_margin,boundary_f1,boundary_iou,calibration_brier,calibration_ece,chosen_path_risk,discovered_area,evidence_aborts,evidence_successes,final_abort_reason,trajectory
0,7,nominal_known_constraints_0_7_0,nominal_known_constraints,risk_filter_uncertainty,0.00,1,0,0,0,1,0,0.95585,0.85062,0.88991,0.95585,1.00000,1.00000,1.00000,0.01358,0.10683,0.10236,0.00000,0,5,none,a0:none:69
0,7,nominal_known_constraints_0_7_0,nominal_known_constraints,constraint_classifier,0.00,1,0,0,0,1,0,0.97657,0.85062,0.87103,0.97657,1.00000,1.00000,1.00000,0.00208,0.03078,0.00000,0.00000,0,5,none,a0:none:69
0,7,nominal_known_constraints_0_7_0,nominal_known_constraints,abort_constraint_discovery,0.00,1,0,0,0,1,0,0.96506,0.85062,0.88142,0.96506,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0,5,none,a0:none:69
0,7,nominal_known_constraints_0_7_0,nominal_known_constraints,oracle_constraints,0.00,1,0,0,0,1,0,0.97610,0.85062,0.87145,0.97610,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0,5,none,a0:none:69
0,8,nominal_known_constraints_0_8_0,nominal_known_constraints,ignore_aborted_actions,0.00,1,0,0,0,1,0,0.99916,0.85221,0.85292,0.99916,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0,5,none,a0:none:71
0,8,nominal_known_constraints_0_8_0,nominal_known_constraints,negative_label_baseline,0.00,1,0,0,0,1,0,1.02885,0.85221,0.82831,1.02885,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0,5,none,a0:none:71
0,8,nominal_known_constraints_0_8_0,nominal_known_constraints,costmap_from_collisions,0.00,1,0,0,0,1,0,0.97846,0.85221,0.87097,0.97846,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0,5,none,a0:none:71
0,8,nominal_known_constraints_0_8_0,nominal_known_constraints,risk_filter_uncertainty,0.00,1,0,0,0,1,0,1.00478,0.85221,0.84815,1.00478,1.00000,1.00000,1.00000,0.01366,0.10679,0.08674,0.00000,0,5,none,a0:none:71
0,8,nominal_known_constraints_0_8_0,nominal_known_constraints,constraint_classifier,0.00,1,0,0,0,1,0,1.02165,0.85221,0.83415,1.02165,1.00000,1.00000,1.00000,0.00140,0.02294,0.00000,0.00000,0,5,none,a0:none:71
0,8,nominal_known_constraints_0_8_0,nominal_known_constraints,abort_constraint_discovery,0.00,1,0,0,0,1,0,0.99282,0.85221,0.85837,0.99282,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0,5,none,a0:none:71
0,8,nominal_known_constraints_0_8_0,nominal_known_constraints,oracle_constraints,0.00,1,0,0,0,1,0,0.96107,0.85221,0.88672,0.96107,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0,5,none,a0:none:71
0,1000,hidden_wall_abort_0_1000_0,hidden_wall_abort,ignore_aborted_actions,0.00,0,1,1,1,5,0,2.56177,0.83367,0.11390,3.66177,-0.01161,0.00000,0.00000,0.04017,0.04017,0.00000,0.00000,7,1,fixture_snag,a0:fixture_snag:32;a1:fixture_snag:33;a2:fixture_snag:32;a3:fixture_snag:33;a4:fixture_snag:33
0,1000,hidden_wall_abort_0_1000_0,hidden_wall_abort,negative_label_baseline,0.00,0,1,1,1,5,0,2.77223,0.83367,0.10525,3.87223,-0.02103,0.50000,0.33333,0.02499,0.01287,0.07893,0.02632,7,1,fixture_snag,a0:fixture_snag:36;a1:fixture_snag:36;a2:fixture_snag:34;a3:fixture_snag:34;a4:fixture_snag:32
0,1000,hidden_wall_abort_0_1000_0,hidden_wall_abort,costmap_from_collisions,0.00,1,0,0,0,1,0,1.19773,0.83367,0.69605,1.19773,0.02728,0.45596,0.29530,0.04981,0.08013,0.01352,0.09349,7,1,none,a0:none:76
0,1000,hidden_wall_abort_0_1000_0,hidden_wall_abort,risk_filter_uncertainty,0.00,1,0,0,0,1,0,1.09793,0.83367,0.75931,1.09793,0.02760,0.40870,0.25683,0.06789,0.16056,0.11458,0.11911,7,1,none,a0:none:76
0,1000,hidden_wall_abort_0_1000_0,hidden_wall_abort,constraint_classifier,0.00,1,0,0,0,1,0,1.11850,0.83367,0.74535,1.11850,0.02892,0.29282,0.17152,0.11204,0.21392,0.14172,0.21053,7,1,none,a0:none:76
0,1000,hidden_wall_abort_0_1000_0,hidden_wall_abort,abort_constraint_discovery,0.00,1,0,0,0,1,0,1.20986,0.83367,0.68906,1.20986,0.02816,0.30556,0.18033,0.09774,0.12947,0.09625,0.15928,7,1,none,a0:none:76
0,1000,hidden_wall_abort_0_1000_0,hidden_wall_abort,oracle_constraints,0.00,1,0,0,0,1,0,1.17538,0.83367,0.70928,1.17538,0.01867,1.00000,1.00000,0.01125,0.03834,0.01847,0.04017,7,1,none,a0:none:76
0,1001,hidden_wall_abort_0_1001_0,hidden_wall_abort,ignore_aborted_actions,0.00,0,1,1,1,5,0,2.86499,0.84625,0.10338,3.96499,-0.01582,0.00000,0.00000,0.04086,0.04086,0.00000,0.00000,6,2,fixture_snag,a0:fixture_snag:37;a1:fixture_snag:37;a2:fixture_snag:37;a3:fixture_snag:37;a4:fixture_snag:37
0,1001,hidden_wall_abort_0_1001_0,hidden_wall_abort,negative_label_baseline,0.00,0,1,1,1,5,0,2.98275,0.84625,0.09930,4.08275,-0.01113,0.44444,0.28571,0.02673,0.01318,0.07845,0.02147,6,2,fixture_snag,a0:fixture_snag:39;a1:fixture_snag:41;a2:fixture_snag:39;a3:fixture_snag:37;a4:fixture_snag:37
0,1001,hidden_wall_abort_0_1001_0,hidden_wall_abort,costmap_from_collisions,0.00,1,1,0,0,2,0,1.84313,0.84625,0.45913,2.12313,-0.00266,0.51462,0.34646,0.03905,0.05754,0.03325,0.07756,6,2,none,a0:fixture_snag:42;a1:none:77
0,1001,hidden_wall_abort_0_1001_0,hidden_wall_abort,risk_filter_uncertainty,0.00,1,0,0,0,1,0,1.16012,0.84625,0.72945,1.16012,0.01813,0.45783,0.29688,0.05293,0.13218,0.12137,0.07410,6,2,none,a0:none:77
0,1001,hidden_wall_abort_0_1001_0,hidden_wall_abort,constraint_classifier,0.00,1,1,0,1,2,0,1.85804,0.84625,0.45545,2.13804,-0.00692,0.34756,0.21033,0.09321,0.17492,0.21971,0.18629,6,2,none,a0:fixture_snag:42;a1:none:77
0,1001,hidden_wall_abort_0_1001_0,hidden_wall_abort,abort_constraint_discovery,0.00,0,1,1,1,5,0,3.71557,0.84625,0.07971,4.81557,-0.01342,0.40972,0.25764,0.08291,0.11724,0.14782,0.15859,6,2,fixture_snag,a0:fixture_snag:41;a1:fixture_snag:48;a2:fixture_snag:50;a3:fixture_snag:50;a4:fixture_snag:49
0,1001,hidden_wall_abort_0_1001_0,hidden_wall_abort,oracle_constraints,0.00,1,0,0,0,1,0,1.13460,0.84625,0.74586,1.13460,0.02401,1.00000,1.00000,0.01166,0.03916,0.01791,0.04086,6,2,none,a0:none:77
0,1002,hidden_wall_abort_0_1002_0,hidden_wall_abort,ignore_aborted_actions,0.00,0,1,1,1,5,0,2.84949,0.85061,0.10448,3.94949,-0.02793,0.00000,0.00000,0.04017,0.04017,0.00000,0.00000,7,1,fixture_snag,a0:fixture_snag:36;a1:fixture_snag:35;a2:fixture_snag:37;a3:fixture_snag:36;a4:fixture_snag:36
0,1002,hidden_wall_abort_0_1002_0,hidden_wall_abort,negative_label_baseline,0.00,1,0,0,0,1,0,1.04810,0.85061,0.81158,1.04810,0.04713,0.27848,0.16176,0.02705,0.01280,0.01306,0.01454,7,1,none,a0:none:69
0,1002,hidden_wall_abort_0_1002_0,hidden_wall_abort,costmap_from_collisions,0.00,1,0,0,0,1,0,1.24885,0.85061,0.68111,1.24885,0.01101,0.50955,0.34188,0.03832,0.05627,0.04855,0.06856,7,1,none,a0:none:73
0,1002,hidden_wall_abort_0_1002_0,hidden_wall_abort,risk_filter_uncertainty,0.00,1,0,0,0,1,0,1.27377,0.85061,0.66779,1.27377,0.02698,0.47059,0.30769,0.05523,0.14187,0.11307,0.08934,7,1,none,a0:none:81
0,1002,hidden_wall_abort_0_1002_0,hidden_wall_abort,constraint_classifier,0.00,1,0,0,0,1,0,1.22854,0.85061,0.69237,1.22854,0.02488,0.32335,0.19286,0.10226,0.19478,0.12260,0.19114,7,1,none,a0:none:73
0,1002,hidden_wall_abort_0_1002_0,hidden_wall_abort,abort_constraint_discovery,0.00,1,0,0,0,1,0,1.15145,0.85061,0.73873,1.15145,0.00160,0.27077,0.15658,0.11744,0.15486,0.13386,0.18490,7,1,none,a0:none:69
0,1002,hidden_wall_abort_0_1002_0,hidden_wall_abort,oracle_constraints,0.00,1,0,0,0,1,0,1.05630,0.85061,0.80527,1.05630,0.04406,1.00000,1.00000,0.01186,0.03895,0.00909,0.04017,7,1,none,a0:none:69
0,1003,hidden_wall_abort_0_1003_0,hidden_wall_abort,ignore_aborted_actions,0.00,0,1,1,1,5,0,2.58478,0.83885,0.11359,3.68478,-0.01846,0.00000,0.00000,0.04086,0.04086,0.00000,0.00000,6,2,collision_margin,a0:collision_margin:33;a1:collision_margin:33;a2:collision_margin:32;a3:collision_margin:32;a4:collision_margin:33
0,1003,hidden_wall_abort_0_1003_0,hidden_wall_abort,negative_label_baseline,0.00,0,1,1,1,5,0,2.62483,0.83885,0.11185,3.72483,-0.01970,0.36957,0.22667,0.02915,0.00901,0.06168,0.02285,6,2,collision_margin,a0:collision_margin:35;a1:collision_margin:33;a2:collision_margin:33;a3:collision_margin:33;a4:collision_margin:34
0,1003,hidden_wall_abort_0_1003_0,hidden_wall_abort,costmap_from_collisions,0.00,1,1,0,1,2,0,1.78136,0.83885,0.47090,2.06136,-0.01174,0.47000,0.30719,0.05093,0.07989,0.06117,0.09765,6,2,none,a0:collision_margin:36;a1:none:79
0,1003,hidden_wall_abort_0_1003_0,hidden_wall_abort,risk_filter_uncertainty,0.00,1,0,0,0,1,0,1.26967,0.83885,0.66068,1.26967,0.04612,0.39631,0.24713,0.06695,0.15452,0.13800,0.10942,6,2,none,a0:none:79
0,1003,hidden_wall_abort_0_1003_0,hidden_wall_abort,constraint_classifier,0.00,1,0,0,0,1,0,1.15067,0.83885,0.72901,1.15067,0.00197,0.30460,0.17966,0.10699,0.20054,0.14028,0.20014,6,2,none,a0:none:75
0,1003,hidden_wall_abort_0_1003_0,hidden_wall_abort,abort_constraint_discovery,0.00,1,1,1,1,3,0,4.37057,0.83885,0.19193,4.93057,0.00206,0.33455,0.20087,0.08795,0.11836,0.01593,0.14958,6,2,none,a0:visible_collision:58;a1:visible_collision:85;a2:none:120
0,1003,hidden_wall_abort_0_1003_0,hidden_wall_abort,oracle_constraints,0.00,1,0,0,0,1,0,1.25444,0.83885,0.66870,1.25444,0.04381,1.00000,1.00000,0.01202,0.03877,0.00584,0.04086,6,2,none,a0:none:79
0,1004,hidden_wall_abort_0_1004_0,hidden_wall_abort,ignore_aborted_actions,0.00,0,1,1,1,5,0,3.20791,0.85751,0.09356,4.30791,-0.00673,0.00000,0.00000,0.04224,0.04224,0.00000,0.00000,8,0,fixture_snag,a0:fixture_snag:40;a1:fixture_snag:40;a2:fixture_snag:40;a3:fixture_snag:40;a4:fixture_snag:40
0,1004,hidden_wall_abort_0_1004_0,hidden_wall_abort,negative_label_baseline,0.00,1,1,1,1,4,0,3.15644,0.85751,0.27167,3.99644,-0.02048,0.40000,0.25000,0.02846,0.01183,0.02394,0.02008,8,0,none,a0:fixture_snag:43;a1:fixture_snag:40;a2:fixture_snag:41;a3:none:75
0,1004,hidden_wall_abort_0_1004_0,hidden_wall_abort,costmap_from_collisions,0.00,1,0,0,0,1,0,1.17558,0.85751,0.72944,1.17558,0.02911,0.47904,0.31496,0.04119,0.05494,0.01599,0.07341,8,0,none,a0:none:79
0,1004,hidden_wall_abort_0_1004_0,hidden_wall_abort,risk_filter_uncertainty,0.00,1,0,0,0,1,0,1.18737,0.85751,0.72219,1.18737,0.02835,0.45685,0.29605,0.05663,0.13712,0.10143,0.09418,8,0,none,a0:none:79
0,1004,hidden_wall_abort_0_1004_0,hidden_wall_abort,constraint_classifier,0.00,1,0,0,0,1,0,1.16612,0.85751,0.73536,1.16612,0.02334,0.30730,0.18155,0.11553,0.20168,0.15649,0.23269,8,0,none,a0:none:79
0,1004,hidden_wall_abort_0_1004_0,hidden_wall_abort,abort_constraint_discovery,0.00,1,1,0,1,2,0,1.89402,0.85751,0.45275,2.17402,-0.01075,0.37226,0.22870,0.08612,0.11052,0.12459,0.14751,8,0,none,a0:fixture_snag:43;a1:none:79
0,1004,hidden_wall_abort_0_1004_0,hidden_wall_abort,oracle_constraints,0.00,1,0,0,0,1,0,1.16253,0.85751,0.73762,1.16253,0.03913,1.00000,1.00000,0.01194,0.03928,0.01155,0.04224,8,0,none,a0:none:75
0,1005,hidden_wall_abort_0_1005_0,hidden_wall_abort,ignore_aborted_actions,0.00,0,1,1,1,5,0,2.64921,0.83835,0.11076,3.74921,-0.01859,0.00000,0.00000,0.04017,0.04017,0.00000,0.00000,8,0,collision_margin,a0:collision_margin:33;a1:collision_margin:33;a2:collision_margin:34;a3:collision_margin:34;a4:collision_margin:33
0,1005,hidden_wall_abort_0_1005_0,hidden_wall_abort,negative_label_baseline,0.00,0,1,1,1,5,0,2.83578,0.83835,0.10347,3.93578,-0.02808,0.37500,0.23077,0.02586,0.01037,0.06394,0.02632,8,0,collision_margin,a0:collision_margin:37;a1:collision_margin:35;a2:collision_margin:36;a3:collision_margin:35;a4:collision_margin:34
0,1005,hidden_wall_abort_0_1005_0,hidden_wall_abort,costmap_from_collisions,0.00,0,1,1,1,5,0,2.90667,0.83835,0.10095,4.00667,-0.01173,0.45815,0.29714,0.05318,0.08831,0.15857,0.11704,8,0,collision_margin,a0:collision_margin:38;a1:collision_margin:36;a2:visible_collision:39;a3:collision_margin:35;a4:collision_margin:35
0,1005,hidden_wall_abort_0_1005_0,hidden_wall_abort,risk_filter_uncertainty,0.00,0,1,1,1,5,0,2.43932,0.83835,0.12029,3.53932,-0.01336,0.40909,0.25714,0.07542,0.17637,0.23168,0.14266,8,0,collision_margin,a0:collision_margin:38;a1:collision_margin:36;a2:collision_margin:35;a3:visible_collision:19;a4:collision_margin:35
0,1005,hidden_wall_abort_0_1005_0,hidden_wall_abort,constraint_classifier,0.00,1,0,0,0,1,0,1.43096,0.83835,0.58586,1.43096,0.04690,0.28571,0.16667,0.12363,0.22492,0.15609,0.24100,8,0,none,a0:none:94
